2015-07-16,0,0,0,72,FALSE,TRUE
2015-07-17,0,0,0,74,FALSE,TRUE
2015-07-18,0.32,0,0,78,FALSE,FALSE
2015-07-19,0,0,0,85.5,FALSE,FALSE
2015-07-20,0,0,0,88,FALSE,TRUE
2015-07-21,0,0,0,81.5,FALSE,TRUE
2015-07-22,0,0,0,77,FALSE,TRUE
2015-07-23,0,0,0,77,FALSE,TRUE
2015-07-24,0,0,0,78.5,FALSE,TRUE
2015-07-25,0,0,0,78.5,FALSE,FALSE
2015-07-26,0,0,0,82,FALSE,FALSE
2015-07-27,0.36,0,0,78.5,FALSE,TRUE
2015-07-28,0,0,0,85,FALSE,TRUE
2015-07-29,0,0,0,87,FALSE,TRUE
2015-07-30,1.95,0,0,81.5,FALSE,TRUE
2015-07-31,0,0,0,80.5,FALSE,TRUE
2015-08-01,0,0,0,82,FALSE,FALSE
2015-08-02,0,0,0,80,FALSE,FALSE
2015-08-03,0,0,0,82.5,FALSE,TRUE
2015-08-04,0.43,0,0,79,FALSE,TRUE
2015-08-05,0,0,0,79.5,FALSE,TRUE
2015-08-06,0,0,0,75,FALSE,TRUE
2015-08-07,0,0,0,76.5,FALSE,TRUE
2015-08-08,0,0,0,75,FALSE,FALSE
2015-08-09,0,0,0,76.5,FALSE,FALSE
2015-08-10,0,0,0,77,FALSE,TRUE
2015-08-11,1.17,0,0,76,FALSE,TRUE
2015-08-12,0,0,0,78,FALSE,TRUE
2015-08-13,0,0,0,75,FALSE,TRUE
2015-08-14,0,0,0,77.5,FALSE,TRUE
2015-08-15,0,0,0,82.5,FALSE,FALSE
2015-08-16,0,0,0,84.5,FALSE,FALSE
2015-08-17,0,0,0,86.5,FALSE,TRUE
2015-08-18,0.29,0,0,81.5,FALSE,TRUE
2015-08-19,0,0,0,82,FALSE,TRUE
2015-08-20,0.01,0,0,81.5,FALSE,TRUE
2015-08-21,0.32,0,0,79,FALSE,TRUE
2015-08-22,0,0,0,77.5,FALSE,FALSE
2015-08-23,0,0,0,77.5,FALSE,FALSE
2015-08-24,0,0,0,80,FALSE,TRUE
2015-08-25,0,0,0,81.5,FALSE,TRUE
2015-08-26,0,0,0,76,FALSE,TRUE
2015-08-27,0,0,0,74.5,FALSE,TRUE
2015-08-28,0,0,0,72.5,FALSE,TRUE
2015-08-29,0,0,0,77,FALSE,FALSE
2015-08-30,0.13,0,0,81,FALSE,FALSE
2015-08-31,0,0,0,83.5,FALSE,TRUE
2015-09-01,0,0,0,83,FALSE,TRUE
2015-09-02,0,0,0,82.5,FALSE,TRUE
2015-09-03,0,0,0,83.5,FALSE,TRUE
2015-09-04,0,0,0,78.5,FALSE,TRUE
2015-09-05,0,0,0,75,FALSE,FALSE
2015-09-06,0,0,0,76,FALSE,FALSE
2015-09-07,0,0,0,81,TRUE,TRUE
2015-09-08,0,0,0,86.5,FALSE,TRUE
2015-09-09,0,0,0,83,FALSE,TRUE
2015-09-10,1.58,0,0,74.5,FALSE,TRUE
2015-09-11,0,0,0,73.5,FALSE,TRUE
2015-09-12,0.29,0,0,74,FALSE,FALSE
2015-09-13,0.04,0,0,71,FALSE,FALSE
2015-09-14,0,0,0,68,FALSE,TRUE
2015-09-15,0,0,0,73,FALSE,TRUE
2015-09-16,0,0,0,77,FALSE,TRUE
2015-09-17,0,0,0,78.5,FALSE,TRUE
2015-09-18,0,0,0,77.5,FALSE,TRUE
2015-09-19,0,0,0,75.5,FALSE,FALSE
2015-09-20,0,0,0,71.5,FALSE,FALSE
2015-09-21,0,0,0,66,FALSE,TRUE
2015-09-22,0,0,0,66.5,FALSE,TRUE
2015-09-23,0,0,0,69.5,FALSE,TRUE
2015-09-24,0,0,0,71,FALSE,TRUE
2015-09-25,0,0,0,69.5,FALSE,TRUE
2015-09-26,0,0,0,66.5,FALSE,FALSE
2015-09-27,0,0,0,63.5,FALSE,FALSE
2015-09-28,0,0,0,71.5,FALSE,TRUE
2015-09-29,0.11,0,0,77.5,FALSE,TRUE
2015-09-30,1.26,0,0,69,FALSE,TRUE
2015-10-01,0.09,0,0,60,FALSE,TRUE
2015-10-02,1.08,0,0,52.5,FALSE,TRUE
2015-10-03,0.35,0,0,52,FALSE,FALSE
2015-10-04,0,0,0,58,FALSE,FALSE
2015-10-05,0,0,0,59.5,FALSE,TRUE
2015-10-06,0,0,0,62.5,FALSE,TRUE
2015-10-07,0,0,0,65.5,FALSE,TRUE
2015-10-08,0,0,0,65.5,FALSE,TRUE
2015-10-09,0.89,0,0,69.5,FALSE,TRUE
2015-10-10,0,0,0,57.5,FALSE,FALSE
2015-10-11,0,0,0,61,FALSE,FALSE
2015-10-12,0,0,0,66.5,FALSE,TRUE
2015-10-13,0.01,0,0,66.5,FALSE,TRUE
2015-10-14,0,0,0,63,FALSE,TRUE
2015-10-15,0,0,0,57.5,FALSE,TRUE
2015-10-16,0,0,0,58.5,FALSE,TRUE
2015-10-17,0,0,0,49,FALSE,FALSE
2015-10-18,0,0,0,44,FALSE,FALSE
2015-10-19,0,0,0,44,FALSE,TRUE
2015-10-20,0,0,0,59,FALSE,TRUE
2015-10-21,0,0,0,66.5,FALSE,TRUE
2015-10-22,0,0,0,66.5,FALSE,TRUE
2015-10-23,0,0,0,55,FALSE,TRUE
2015-10-24,0,0,0,48.5,FALSE,FALSE
2015-10-25,0.05,0,0,58,FALSE,FALSE
2015-10-26,0,0,0,52,FALSE,TRUE
2015-10-27,0,0,0,52,FALSE,TRUE
2015-10-28,1.4,0,0,61,FALSE,TRUE
2015-10-29,0.04,0,0,65,FALSE,TRUE
2015-10-30,0,0,0,54.5,FALSE,TRUE
2015-10-31,0,0,0,49,FALSE,FALSE
2015-11-01,0,0,0,59.5,FALSE,FALSE
2015-11-02,0,0,0,58.5,FALSE,TRUE
2015-11-03,0,0,0,60,FALSE,TRUE
2015-11-04,0,0,0,63,FALSE,TRUE
2015-11-05,0.01,0,0,63.5,FALSE,TRUE
2015-11-06,0,0,0,70,FALSE,TRUE
2015-11-07,0,0,0,62.5,FALSE,FALSE
2015-11-08,0,0,0,51,FALSE,FALSE
2015-11-09,0,0,0,51,FALSE,TRUE
2015-11-10,0.26,0,0,54,FALSE,TRUE
2015-11-11,0.43,0,0,53.5,FALSE,TRUE
2015-11-12,0.01,0,0,56,FALSE,TRUE
2015-11-13,0,0,0,52,FALSE,TRUE
2015-11-14,0,0,0,45.5,FALSE,FALSE
2015-11-15,0,0,0,48.5,FALSE,FALSE
2015-11-16,0,0,0,59,FALSE,TRUE
2015-11-17,0,0,0,46,FALSE,TRUE
2015-11-18,0,0,0,52,FALSE,TRUE
2015-11-19,1.25,0,0,60.5,FALSE,TRUE
2015-11-20,0,0,0,55,FALSE,TRUE
2015-11-21,0,0,0,47.5,FALSE,FALSE
2015-11-22,0.03,0,0,48.5,FALSE,FALSE
2015-11-23,0,0,0,38.5,FALSE,TRUE
2015-11-24,0,0,0,39,FALSE,TRUE
2015-11-25,0,0,0,43,FALSE,TRUE
2015-11-26,0,0,0,50.5,TRUE,TRUE
2015-11-27,0,0,0,57.5,TRUE,TRUE
2015-11-28,0.02,0,0,54.5,FALSE,FALSE
2015-11-29,0,0,0,43.5,FALSE,FALSE
2015-11-30,0,0,0,40,FALSE,TRUE
2015-12-01,0.33,0,0,47.5,FALSE,TRUE
2015-12-02,0.14,0,0,51.5,FALSE,TRUE
2015-12-03,0,0,0,49.5,FALSE,TRUE
2015-12-04,0,0,0,46.5,FALSE,TRUE
2015-12-05,0,0,0,45.5,FALSE,FALSE
2015-12-06,0,0,0,46,FALSE,FALSE
2015-12-07,0,0,0,48,FALSE,TRUE
2015-12-08,0,0,0,45,FALSE,TRUE
2015-12-09,0,0,0,47.5,FALSE,TRUE
2015-12-10,0,0,0,55.5,FALSE,TRUE
2015-12-11,0,0,0,55.5,FALSE,TRUE
2015-12-12,0,0,0,60.5,FALSE,FALSE
2015-12-13,0,0,0,61,FALSE,FALSE
2015-12-14,0.33,0,0,60,FALSE,TRUE
2015-12-15,0.09,0,0,60.5,FALSE,TRUE
2015-12-16,0.04,0,0,49.5,FALSE,TRUE
2015-12-17,1.21,0,0,54.5,FALSE,TRUE
2015-12-18,0,0,0,47.5,FALSE,TRUE
2015-12-19,0,0,0,37.5,FALSE,FALSE
2015-12-20,0,0,0,38.5,FALSE,FALSE
2015-12-21,0,0,0,47.5,FALSE,TRUE
2015-12-22,0.19,0,0,57.5,FALSE,TRUE
2015-12-23,1.55,0,0,58,FALSE,TRUE
2015-12-24,0.01,0,0,67.5,TRUE,TRUE
2015-12-25,0.01,0,0,61.5,TRUE,TRUE
2015-12-26,0,0,0,53,FALSE,FALSE
2015-12-27,0.12,0,0,53.5,FALSE,FALSE
2015-12-28,0.03,0,0,40,FALSE,TRUE
2015-12-29,0.45,0,0,40,FALSE,TRUE
2015-12-30,0.19,0,0,43,FALSE,TRUE
2015-12-31,0.03,0,0,45,FALSE,TRUE
