1,2016-04-26 07:48:56 PM,72,34,3
2,2016-04-26 07:48:56 PM,79,20,10
3,2016-04-26 07:48:56 PM,82,24,1
4,2016-04-26 07:48:56 PM,83,43,18
5,2016-04-26 07:48:56 PM,116,27,7
6,2016-04-26 07:48:56 PM,119,9,10
7,2016-04-26 07:48:56 PM,120,14,4
8,2016-04-26 07:48:56 PM,127,23,6
9,2016-04-26 07:48:56 PM,128,27,3
10,2016-04-26 07:48:56 PM,137,42,3
11,2016-04-26 07:48:56 PM,143,8,16
12,2016-04-26 07:48:56 PM,144,15,4
13,2016-04-26 07:48:56 PM,146,34,4
14,2016-04-26 07:48:56 PM,147,29,1
15,2016-04-26 07:48:56 PM,150,1,24
16,2016-04-26 07:48:56 PM,151,27,1
17,2016-04-26 07:48:56 PM,152,28,0
18,2016-04-26 07:48:56 PM,153,54,0
19,2016-04-26 07:48:56 PM,157,17,5
20,2016-04-26 07:48:56 PM,160,25,1
21,2016-04-26 07:48:56 PM,161,4,30
22,2016-04-26 07:48:56 PM,164,37,8
23,2016-04-26 07:48:56 PM,167,42,2
24,2016-04-26 07:48:56 PM,168,43,4
25,2016-04-26 07:48:56 PM,173,50,0
26,2016-04-26 07:48:56 PM,174,3,27
27,2016-04-26 07:48:56 PM,195,39,3
28,2016-04-26 07:48:56 PM,212,26,1
29,2016-04-26 07:48:56 PM,216,22,1
30,2016-04-26 07:48:56 PM,217,21,17
31,2016-04-26 07:48:56 PM,223,15,18
32,2016-04-26 07:48:56 PM,224,28,2
33,2016-04-26 07:48:56 PM,225,35,1
34,2016-04-26 07:48:56 PM,228,35,14
35,2016-04-26 07:48:56 PM,229,20,2
36,2016-04-26 07:48:56 PM,232,23,0
37,2016-04-26 07:48:56 PM,233,37,0
38,2016-04-26 07:48:56 PM,236,14,24
39,2016-04-26 07:48:56 PM,237,9,30
40,2016-04-26 07:48:56 PM,238,0,28
41,2016-04-26 07:48:56 PM,239,29,0
42,2016-04-26 07:48:56 PM,241,15,7
43,2016-04-26 07:48:56 PM,242,13,9
44,2016-04-26 07:48:56 PM,243,16,14
45,2016-04-26 07:48:56 PM,244,21,8
46,2016-04-26 07:48:56 PM,245,20,3
47,2016-04-26 07:48:56 PM,247,9,11
48,2016-04-26 07:48:56 PM,248,22,1
49,2016-04-26 07:48:56 PM,249,25,0
50,2016-04-26 07:48:56 PM,250,38,0
51,2016-04-26 07:48:56 PM,251,26,1
52,2016-04-26 07:48:56 PM,252,18,15
53,2016-04-26 07:48:56 PM,253,41,12
54,2016-04-26 07:48:56 PM,254,11,20
55,2016-04-26 07:48:56 PM,257,35,3
56,2016-04-26 07:48:56 PM,258,15,8
57,2016-04-26 07:48:56 PM,259,7,29
58,2016-04-26 07:48:56 PM,260,32,3
59,2016-04-26 07:48:56 PM,261,23,4
60,2016-04-26 07:48:56 PM,262,24,0
61,2016-04-26 07:48:56 PM,263,27,3
62,2016-04-26 07:48:56 PM,264,17,7
63,2016-04-26 07:48:56 PM,265,23,10
64,2016-04-26 07:48:56 PM,266,11,13
65,2016-04-26 07:48:56 PM,267,53,2
66,2016-04-26 07:48:56 PM,268,0,0
67,2016-04-26 07:48:56 PM,270,2,21
