1,2016-04-26 08:08:52 PM,72,31,6
2,2016-04-26 08:08:52 PM,79,21,9
3,2016-04-26 08:08:52 PM,82,24,1
4,2016-04-26 08:08:52 PM,83,43,18
5,2016-04-26 08:08:52 PM,116,31,2
6,2016-04-26 08:08:52 PM,119,9,10
7,2016-04-26 08:08:52 PM,120,14,4
8,2016-04-26 08:08:52 PM,127,26,3
9,2016-04-26 08:08:52 PM,128,28,2
10,2016-04-26 08:08:52 PM,137,45,0
11,2016-04-26 08:08:52 PM,143,8,16
12,2016-04-26 08:08:52 PM,144,15,4
13,2016-04-26 08:08:52 PM,146,33,5
14,2016-04-26 08:08:52 PM,147,28,2
15,2016-04-26 08:08:52 PM,150,1,24
16,2016-04-26 08:08:52 PM,151,28,0
17,2016-04-26 08:08:52 PM,152,28,0
18,2016-04-26 08:08:52 PM,153,54,0
19,2016-04-26 08:08:52 PM,157,14,8
20,2016-04-26 08:08:52 PM,160,23,2
21,2016-04-26 08:08:52 PM,161,5,29
22,2016-04-26 08:08:52 PM,164,43,2
23,2016-04-26 08:08:52 PM,167,44,0
24,2016-04-26 08:08:52 PM,168,42,5
25,2016-04-26 08:08:52 PM,173,50,0
26,2016-04-26 08:08:52 PM,174,2,28
27,2016-04-26 08:08:52 PM,195,16,26
28,2016-04-26 08:08:52 PM,212,26,1
29,2016-04-26 08:08:52 PM,216,22,1
30,2016-04-26 08:08:52 PM,217,20,18
31,2016-04-26 08:08:52 PM,223,14,19
32,2016-04-26 08:08:52 PM,224,30,0
33,2016-04-26 08:08:52 PM,225,35,1
34,2016-04-26 08:08:52 PM,228,35,14
35,2016-04-26 08:08:52 PM,229,18,4
36,2016-04-26 08:08:52 PM,232,23,0
37,2016-04-26 08:08:52 PM,233,37,0
38,2016-04-26 08:08:52 PM,236,9,29
39,2016-04-26 08:08:52 PM,237,9,30
40,2016-04-26 08:08:52 PM,238,0,28
41,2016-04-26 08:08:52 PM,239,29,0
42,2016-04-26 08:08:52 PM,241,15,7
43,2016-04-26 08:08:52 PM,242,10,11
44,2016-04-26 08:08:52 PM,243,17,13
45,2016-04-26 08:08:52 PM,244,20,9
46,2016-04-26 08:08:52 PM,245,20,3
47,2016-04-26 08:08:52 PM,247,10,10
48,2016-04-26 08:08:52 PM,248,22,1
49,2016-04-26 08:08:52 PM,249,25,0
50,2016-04-26 08:08:52 PM,250,38,0
51,2016-04-26 08:08:52 PM,251,27,0
52,2016-04-26 08:08:52 PM,252,16,17
53,2016-04-26 08:08:52 PM,253,42,11
54,2016-04-26 08:08:52 PM,254,13,18
55,2016-04-26 08:08:52 PM,257,37,1
56,2016-04-26 08:08:52 PM,258,17,6
57,2016-04-26 08:08:52 PM,259,8,28
58,2016-04-26 08:08:52 PM,260,32,3
59,2016-04-26 08:08:52 PM,261,23,4
60,2016-04-26 08:08:52 PM,262,23,1
61,2016-04-26 08:08:52 PM,263,29,1
62,2016-04-26 08:08:52 PM,264,16,8
63,2016-04-26 08:08:52 PM,265,22,11
64,2016-04-26 08:08:52 PM,266,10,14
65,2016-04-26 08:08:52 PM,267,55,0
66,2016-04-26 08:08:52 PM,268,0,0
67,2016-04-26 08:08:52 PM,270,0,23
68,2016-04-26 08:08:52 PM,274,14,16
69,2016-04-26 08:08:52 PM,275,12,7
70,2016-04-26 08:08:52 PM,276,25,0
71,2016-04-26 08:08:52 PM,278,5,13
72,2016-04-26 08:08:52 PM,279,31,5
73,2016-04-26 08:08:52 PM,280,18,12
74,2016-04-26 08:08:52 PM,281,43,11
75,2016-04-26 08:08:52 PM,282,14,11
76,2016-04-26 08:08:52 PM,284,10,30
77,2016-04-26 08:08:52 PM,285,37,9
78,2016-04-26 08:08:52 PM,289,13,6
79,2016-04-26 08:08:52 PM,291,3,14
80,2016-04-26 08:08:52 PM,293,12,38
81,2016-04-26 08:08:52 PM,295,17,4
82,2016-04-26 08:08:52 PM,296,31,0
83,2016-04-26 08:08:52 PM,297,20,5
