"","time","station_id","availableDocks","availableBikes"
"1","2016-04-27 08:47:53 AM",72,35,4
"2","2016-04-27 08:47:53 AM",79,16,16
"3","2016-04-27 08:47:53 AM",82,22,3
"4","2016-04-27 08:47:53 AM",83,48,13
"5","2016-04-27 08:47:53 AM",116,31,7
"6","2016-04-27 08:47:53 AM",119,8,11
"7","2016-04-27 08:47:53 AM",120,18,0
"8","2016-04-27 08:47:53 AM",127,31,0
"9","2016-04-27 08:47:53 AM",128,13,17
"10","2016-04-27 08:47:53 AM",137,1,44
"11","2016-04-27 08:47:53 AM",143,12,12
"12","2016-04-27 08:47:53 AM",144,16,3
"13","2016-04-27 08:47:53 AM",146,37,1
"14","2016-04-27 08:47:53 AM",147,19,13
"15","2016-04-27 08:47:53 AM",150,27,0
"16","2016-04-27 08:47:53 AM",151,32,0
"17","2016-04-27 08:47:53 AM",152,24,5
"18","2016-04-27 08:47:53 AM",153,51,4
"19","2016-04-27 08:47:53 AM",157,20,3
"20","2016-04-27 08:47:53 AM",160,26,0
"21","2016-04-27 08:47:53 AM",161,32,3
"22","2016-04-27 08:47:53 AM",164,37,9
"23","2016-04-27 08:47:53 AM",167,42,2
"24","2016-04-27 08:47:53 AM",168,26,21
"25","2016-04-27 08:47:53 AM",173,15,34
"26","2016-04-27 08:47:53 AM",174,2,27
"27","2016-04-27 08:47:53 AM",195,29,16
"28","2016-04-27 08:47:53 AM",212,11,14
"29","2016-04-27 08:47:53 AM",216,18,5
"30","2016-04-27 08:47:53 AM",217,19,20
"31","2016-04-27 08:47:53 AM",223,20,12
"32","2016-04-27 08:47:53 AM",224,21,9
"33","2016-04-27 08:47:53 AM",225,23,14
"34","2016-04-27 08:47:53 AM",228,11,43
"35","2016-04-27 08:47:53 AM",229,11,11
"36","2016-04-27 08:47:53 AM",232,21,2
"37","2016-04-27 08:47:53 AM",233,34,4
"38","2016-04-27 08:47:53 AM",236,16,23
"39","2016-04-27 08:47:53 AM",237,27,12
"40","2016-04-27 08:47:53 AM",238,25,3
"41","2016-04-27 08:47:53 AM",239,7,23
"42","2016-04-27 08:47:53 AM",241,17,6
"43","2016-04-27 08:47:53 AM",242,8,13
"44","2016-04-27 08:47:53 AM",243,19,10
"45","2016-04-27 08:47:53 AM",244,16,13
"46","2016-04-27 08:47:53 AM",245,17,6
"47","2016-04-27 08:47:53 AM",247,19,1
"48","2016-04-27 08:47:53 AM",248,17,5
"49","2016-04-27 08:47:53 AM",249,15,11
"50","2016-04-27 08:47:53 AM",250,29,11
"51","2016-04-27 08:47:53 AM",251,26,1
"52","2016-04-27 08:47:53 AM",252,21,12
"53","2016-04-27 08:47:53 AM",253,50,4
"54","2016-04-27 08:47:53 AM",254,24,7
"55","2016-04-27 08:47:53 AM",257,25,14
"56","2016-04-27 08:47:53 AM",258,23,0
"57","2016-04-27 08:47:53 AM",259,8,31
"58","2016-04-27 08:47:53 AM",260,15,20
"59","2016-04-27 08:47:53 AM",261,25,2
"60","2016-04-27 08:47:53 AM",262,24,0
"61","2016-04-27 08:47:53 AM",263,31,0
"62","2016-04-27 08:47:53 AM",264,8,15
"63","2016-04-27 08:47:53 AM",265,18,14
"64","2016-04-27 08:47:53 AM",266,18,6
"65","2016-04-27 08:47:53 AM",267,55,2
"66","2016-04-27 08:47:53 AM",268,0,0
"67","2016-04-27 08:47:53 AM",270,16,7
"68","2016-04-27 08:47:53 AM",274,20,11
"69","2016-04-27 08:47:53 AM",275,13,6
"70","2016-04-27 08:47:53 AM",276,19,6
"71","2016-04-27 08:47:53 AM",278,7,12
"72","2016-04-27 08:47:53 AM",279,24,12
"73","2016-04-27 08:47:53 AM",280,22,9
"74","2016-04-27 08:47:53 AM",281,15,38
"75","2016-04-27 08:47:53 AM",282,19,8
"76","2016-04-27 08:47:53 AM",284,9,33
"77","2016-04-27 08:47:53 AM",285,11,35
"78","2016-04-27 08:47:53 AM",289,16,3
"79","2016-04-27 08:47:53 AM",291,17,0
"80","2016-04-27 08:47:53 AM",293,14,39
"81","2016-04-27 08:47:53 AM",295,17,4
"82","2016-04-27 08:47:53 AM",296,20,12
"83","2016-04-27 08:47:53 AM",297,18,9
"84","2016-04-27 08:47:53 AM",298,15,20
"85","2016-04-27 08:47:53 AM",300,33,22
"86","2016-04-27 08:47:53 AM",301,37,0
"87","2016-04-27 08:47:53 AM",302,14,9
"88","2016-04-27 08:47:53 AM",303,21,10
"89","2016-04-27 08:47:53 AM",304,29,7
"90","2016-04-27 08:47:53 AM",305,22,11
"91","2016-04-27 08:47:53 AM",306,15,9
"92","2016-04-27 08:47:53 AM",307,24,4
"93","2016-04-27 08:47:53 AM",308,22,3
"94","2016-04-27 08:47:53 AM",309,27,13
"95","2016-04-27 08:47:53 AM",310,25,10
"96","2016-04-27 08:47:53 AM",311,24,7
"97","2016-04-27 08:47:53 AM",312,0,0
"98","2016-04-27 08:47:53 AM",313,13,9
"99","2016-04-27 08:47:53 AM",315,27,1
"100","2016-04-27 08:47:53 AM",316,32,6
"101","2016-04-27 08:47:53 AM",317,27,0
"102","2016-04-27 08:47:53 AM",319,24,4
"103","2016-04-27 08:47:53 AM",320,36,3
"104","2016-04-27 08:47:53 AM",321,23,4
"105","2016-04-27 08:47:53 AM",322,28,3
"106","2016-04-27 08:47:53 AM",323,6,33
"107","2016-04-27 08:47:53 AM",324,1,49
"108","2016-04-27 08:47:53 AM",325,25,10
"109","2016-04-27 08:47:53 AM",326,22,5
"110","2016-04-27 08:47:53 AM",327,25,13
"111","2016-04-27 08:47:53 AM",328,17,6
"112","2016-04-27 08:47:53 AM",329,6,25
