"","time","station_id","availableDocks","availableBikes"
"1","2016-04-27 08:17:46 AM",72,29,10
"2","2016-04-27 08:17:46 AM",79,19,13
"3","2016-04-27 08:17:46 AM",82,21,4
"4","2016-04-27 08:17:46 AM",83,48,13
"5","2016-04-27 08:17:46 AM",116,35,3
"6","2016-04-27 08:17:46 AM",119,8,11
"7","2016-04-27 08:17:46 AM",120,16,2
"8","2016-04-27 08:17:46 AM",127,31,0
"9","2016-04-27 08:17:46 AM",128,19,11
"10","2016-04-27 08:17:46 AM",137,20,26
"11","2016-04-27 08:17:46 AM",143,8,16
"12","2016-04-27 08:17:46 AM",144,16,3
"13","2016-04-27 08:17:46 AM",146,37,1
"14","2016-04-27 08:17:46 AM",147,24,8
"15","2016-04-27 08:17:46 AM",150,18,10
"16","2016-04-27 08:17:46 AM",151,31,1
"17","2016-04-27 08:17:46 AM",152,25,4
"18","2016-04-27 08:17:46 AM",153,46,9
"19","2016-04-27 08:17:46 AM",157,17,6
"20","2016-04-27 08:17:46 AM",160,25,1
"21","2016-04-27 08:17:46 AM",161,33,2
"22","2016-04-27 08:17:46 AM",164,38,7
"23","2016-04-27 08:17:46 AM",167,35,9
"24","2016-04-27 08:17:46 AM",168,32,15
"25","2016-04-27 08:17:46 AM",173,18,31
"26","2016-04-27 08:17:46 AM",174,3,27
"27","2016-04-27 08:17:46 AM",195,30,15
"28","2016-04-27 08:17:46 AM",212,11,14
"29","2016-04-27 08:17:46 AM",216,16,7
"30","2016-04-27 08:17:46 AM",217,19,20
"31","2016-04-27 08:17:46 AM",223,17,15
"32","2016-04-27 08:17:46 AM",224,21,9
"33","2016-04-27 08:17:46 AM",225,28,9
"34","2016-04-27 08:17:46 AM",228,24,31
"35","2016-04-27 08:17:46 AM",229,10,12
"36","2016-04-27 08:17:46 AM",232,20,3
"37","2016-04-27 08:17:46 AM",233,36,2
"38","2016-04-27 08:17:46 AM",236,13,26
"39","2016-04-27 08:17:46 AM",237,21,18
"40","2016-04-27 08:17:46 AM",238,20,8
"41","2016-04-27 08:17:46 AM",239,16,14
"42","2016-04-27 08:17:46 AM",241,16,7
"43","2016-04-27 08:17:46 AM",242,9,12
"44","2016-04-27 08:17:46 AM",243,22,7
"45","2016-04-27 08:17:46 AM",244,15,14
