"","time","station_id","availableDocks","availableBikes"
"1","2016-04-26 08:39:09 PM",72,30,7
"2","2016-04-26 08:39:09 PM",79,18,12
"3","2016-04-26 08:39:09 PM",82,24,1
"4","2016-04-26 08:39:09 PM",83,45,16
"5","2016-04-26 08:39:09 PM",116,31,3
"6","2016-04-26 08:39:09 PM",119,10,9
"7","2016-04-26 08:39:09 PM",120,14,4
"8","2016-04-26 08:39:09 PM",127,25,4
"9","2016-04-26 08:39:09 PM",128,28,1
"10","2016-04-26 08:39:09 PM",137,45,1
"11","2016-04-26 08:39:09 PM",143,7,17
"12","2016-04-26 08:39:09 PM",144,15,4
"13","2016-04-26 08:39:09 PM",146,37,1
"14","2016-04-26 08:39:09 PM",147,30,0
"15","2016-04-26 08:39:09 PM",150,0,25
"16","2016-04-26 08:39:09 PM",151,28,0
"17","2016-04-26 08:39:09 PM",152,28,0
"18","2016-04-26 08:39:09 PM",153,54,0
"19","2016-04-26 08:39:09 PM",157,13,9
"20","2016-04-26 08:39:09 PM",160,25,0
"21","2016-04-26 08:39:09 PM",161,6,27
"22","2016-04-26 08:39:09 PM",164,45,0
"23","2016-04-26 08:39:09 PM",167,44,0
"24","2016-04-26 08:39:09 PM",168,43,4
"25","2016-04-26 08:39:09 PM",173,50,0
"26","2016-04-26 08:39:09 PM",174,1,29
"27","2016-04-26 08:39:09 PM",195,17,25
"28","2016-04-26 08:39:09 PM",212,27,0
"29","2016-04-26 08:39:09 PM",216,22,1
"30","2016-04-26 08:39:09 PM",217,20,18
"31","2016-04-26 08:39:09 PM",223,13,20
"32","2016-04-26 08:39:09 PM",224,29,1
"33","2016-04-26 08:39:09 PM",225,37,0
"34","2016-04-26 08:39:09 PM",228,43,6
"35","2016-04-26 08:39:09 PM",229,21,1
"36","2016-04-26 08:39:09 PM",232,23,0
"37","2016-04-26 08:39:09 PM",233,37,0
"38","2016-04-26 08:39:09 PM",236,7,31
"39","2016-04-26 08:39:09 PM",237,5,34
"40","2016-04-26 08:39:09 PM",238,1,27
"41","2016-04-26 08:39:09 PM",239,29,0
"42","2016-04-26 08:39:09 PM",241,14,8
"43","2016-04-26 08:39:09 PM",242,9,12
"44","2016-04-26 08:39:09 PM",243,17,13
"45","2016-04-26 08:39:09 PM",244,20,9
"46","2016-04-26 08:39:09 PM",245,20,3
"47","2016-04-26 08:39:09 PM",247,8,12
"48","2016-04-26 08:39:09 PM",248,22,1
"49","2016-04-26 08:39:09 PM",249,24,1
"50","2016-04-26 08:39:09 PM",250,38,0
"51","2016-04-26 08:39:09 PM",251,25,2
"52","2016-04-26 08:39:09 PM",252,16,17
"53","2016-04-26 08:39:09 PM",253,44,9
"54","2016-04-26 08:39:09 PM",254,15,16
"55","2016-04-26 08:39:09 PM",257,36,2
"56","2016-04-26 08:39:09 PM",258,18,5
"57","2016-04-26 08:39:09 PM",259,10,26
"58","2016-04-26 08:39:09 PM",260,34,1
"59","2016-04-26 08:39:09 PM",261,22,5
"60","2016-04-26 08:39:09 PM",262,22,2
"61","2016-04-26 08:39:09 PM",263,29,1
"62","2016-04-26 08:39:09 PM",264,19,5
"63","2016-04-26 08:39:09 PM",265,23,10
"64","2016-04-26 08:39:09 PM",266,6,18
"65","2016-04-26 08:39:09 PM",267,54,1
"66","2016-04-26 08:39:09 PM",268,0,0
"67","2016-04-26 08:39:09 PM",270,0,23
"68","2016-04-26 08:39:09 PM",274,13,17
"69","2016-04-26 08:39:09 PM",275,12,7
"70","2016-04-26 08:39:09 PM",276,25,0
"71","2016-04-26 08:39:09 PM",278,5,13
"72","2016-04-26 08:39:09 PM",279,30,6
"73","2016-04-26 08:39:09 PM",280,18,12
"74","2016-04-26 08:39:09 PM",281,48,6
"75","2016-04-26 08:39:09 PM",282,14,11
"76","2016-04-26 08:39:09 PM",284,13,27
"77","2016-04-26 08:39:09 PM",285,35,10
"78","2016-04-26 08:39:09 PM",289,13,6
"79","2016-04-26 08:39:09 PM",291,3,14
"80","2016-04-26 08:39:09 PM",293,21,29
"81","2016-04-26 08:39:09 PM",295,17,4
"82","2016-04-26 08:39:09 PM",296,31,0
"83","2016-04-26 08:39:09 PM",297,23,2
"84","2016-04-26 08:39:09 PM",298,16,19
"85","2016-04-26 08:39:09 PM",300,36,17
"86","2016-04-26 08:39:09 PM",301,1,36
"87","2016-04-26 08:39:09 PM",302,3,19
"88","2016-04-26 08:39:09 PM",303,10,20
"89","2016-04-26 08:39:09 PM",304,3,33
"90","2016-04-26 08:39:09 PM",305,32,0
"91","2016-04-26 08:39:09 PM",306,15,9
"92","2016-04-26 08:39:09 PM",307,10,18
"93","2016-04-26 08:39:09 PM",308,9,15
"94","2016-04-26 08:39:09 PM",309,40,0
"95","2016-04-26 08:39:09 PM",310,13,23
"96","2016-04-26 08:39:09 PM",311,28,3
"97","2016-04-26 08:39:09 PM",312,0,0
"98","2016-04-26 08:39:09 PM",313,11,10
"99","2016-04-26 08:39:09 PM",315,14,14
"100","2016-04-26 08:39:09 PM",316,36,2
"101","2016-04-26 08:39:09 PM",317,0,27
"102","2016-04-26 08:39:09 PM",319,26,2
"103","2016-04-26 08:39:09 PM",320,23,12
"104","2016-04-26 08:39:09 PM",321,24,3
"105","2016-04-26 08:39:09 PM",322,25,6
"106","2016-04-26 08:39:09 PM",323,13,26
"107","2016-04-26 08:39:09 PM",324,19,32
"108","2016-04-26 08:39:09 PM",325,22,13
"109","2016-04-26 08:39:09 PM",326,9,18
"110","2016-04-26 08:39:09 PM",327,32,3
"111","2016-04-26 08:39:09 PM",328,20,2
"112","2016-04-26 08:39:09 PM",329,30,0
"113","2016-04-26 08:39:09 PM",330,38,0
"114","2016-04-26 08:39:09 PM",331,11,15
"115","2016-04-26 08:39:09 PM",332,9,15
"116","2016-04-26 08:39:09 PM",334,21,8
"117","2016-04-26 08:39:09 PM",335,19,4
"118","2016-04-26 08:39:09 PM",336,8,28
"119","2016-04-26 08:39:09 PM",337,36,1
"120","2016-04-26 08:39:09 PM",339,14,10
"121","2016-04-26 08:39:09 PM",340,12,12
"122","2016-04-26 08:39:09 PM",341,0,18
"123","2016-04-26 08:39:09 PM",342,10,17
