"","time","station_id","availableDocks","availableBikes"
"1","2016-04-27 08:27:45 AM",72,29,10
"2","2016-04-27 08:27:45 AM",79,18,14
"3","2016-04-27 08:27:45 AM",82,21,4
"4","2016-04-27 08:27:45 AM",83,49,12
"5","2016-04-27 08:27:45 AM",116,35,3
"6","2016-04-27 08:27:45 AM",119,8,11
"7","2016-04-27 08:27:45 AM",120,16,2
"8","2016-04-27 08:27:45 AM",127,30,1
"9","2016-04-27 08:27:45 AM",128,19,11
"10","2016-04-27 08:27:45 AM",137,14,32
"11","2016-04-27 08:27:45 AM",143,10,14
"12","2016-04-27 08:27:45 AM",144,16,3
"13","2016-04-27 08:27:45 AM",146,38,0
"14","2016-04-27 08:27:45 AM",147,21,11
"15","2016-04-27 08:27:45 AM",150,20,8
"16","2016-04-27 08:27:45 AM",151,31,1
"17","2016-04-27 08:27:45 AM",152,25,4
"18","2016-04-27 08:27:45 AM",153,48,7
"19","2016-04-27 08:27:45 AM",157,17,6
"20","2016-04-27 08:27:45 AM",160,25,1
"21","2016-04-27 08:27:45 AM",161,33,2
"22","2016-04-27 08:27:45 AM",164,40,5
"23","2016-04-27 08:27:45 AM",167,36,8
"24","2016-04-27 08:27:45 AM",168,34,13
"25","2016-04-27 08:27:45 AM",173,15,34
"26","2016-04-27 08:27:45 AM",174,2,27
"27","2016-04-27 08:27:45 AM",195,28,17
"28","2016-04-27 08:27:45 AM",212,12,13
"29","2016-04-27 08:27:45 AM",216,18,5
"30","2016-04-27 08:27:45 AM",217,19,20
"31","2016-04-27 08:27:45 AM",223,19,13
"32","2016-04-27 08:27:45 AM",224,22,8
"33","2016-04-27 08:27:45 AM",225,28,9
"34","2016-04-27 08:27:45 AM",228,23,32
"35","2016-04-27 08:27:45 AM",229,9,13
"36","2016-04-27 08:27:45 AM",232,21,2
"37","2016-04-27 08:27:45 AM",233,36,2
"38","2016-04-27 08:27:45 AM",236,14,25
"39","2016-04-27 08:27:45 AM",237,22,17
"40","2016-04-27 08:27:45 AM",238,23,5
"41","2016-04-27 08:27:45 AM",239,16,14
"42","2016-04-27 08:27:45 AM",241,16,7
"43","2016-04-27 08:27:45 AM",242,9,12
"44","2016-04-27 08:27:45 AM",243,21,8
"45","2016-04-27 08:27:45 AM",244,16,13
"46","2016-04-27 08:27:45 AM",245,17,6
"47","2016-04-27 08:27:45 AM",247,19,1
"48","2016-04-27 08:27:45 AM",248,18,5
"49","2016-04-27 08:27:45 AM",249,21,5
"50","2016-04-27 08:27:45 AM",250,26,14
"51","2016-04-27 08:27:45 AM",251,25,2
"52","2016-04-27 08:27:45 AM",252,22,11
"53","2016-04-27 08:27:45 AM",253,48,6
"54","2016-04-27 08:27:45 AM",254,22,9
"55","2016-04-27 08:27:45 AM",257,28,11
"56","2016-04-27 08:27:45 AM",258,23,0
"57","2016-04-27 08:27:45 AM",259,16,23
"58","2016-04-27 08:27:45 AM",260,21,14
"59","2016-04-27 08:27:45 AM",261,24,3
"60","2016-04-27 08:27:45 AM",262,24,0
"61","2016-04-27 08:27:45 AM",263,31,0
"62","2016-04-27 08:27:45 AM",264,12,12
"63","2016-04-27 08:27:45 AM",265,18,15
"64","2016-04-27 08:27:45 AM",266,7,17
"65","2016-04-27 08:27:45 AM",267,57,0
"66","2016-04-27 08:27:45 AM",268,0,0
"67","2016-04-27 08:27:45 AM",270,11,12
"68","2016-04-27 08:27:45 AM",274,18,13
"69","2016-04-27 08:27:45 AM",275,13,6
"70","2016-04-27 08:27:45 AM",276,22,3
"71","2016-04-27 08:27:45 AM",278,9,10
"72","2016-04-27 08:27:45 AM",279,27,9
"73","2016-04-27 08:27:45 AM",280,23,8
"74","2016-04-27 08:27:45 AM",281,24,30
"75","2016-04-27 08:27:45 AM",282,19,8
"76","2016-04-27 08:27:45 AM",284,9,33
"77","2016-04-27 08:27:45 AM",285,15,31
"78","2016-04-27 08:27:45 AM",289,15,4
"79","2016-04-27 08:27:45 AM",291,12,5
"80","2016-04-27 08:27:45 AM",293,24,29
"81","2016-04-27 08:27:45 AM",295,17,4
"82","2016-04-27 08:27:45 AM",296,29,3
"83","2016-04-27 08:27:45 AM",297,20,7
"84","2016-04-27 08:27:45 AM",298,16,19
"85","2016-04-27 08:27:45 AM",300,35,20
"86","2016-04-27 08:27:45 AM",301,32,5
"87","2016-04-27 08:27:45 AM",302,10,13
"88","2016-04-27 08:27:45 AM",303,18,13
"89","2016-04-27 08:27:45 AM",304,27,9
"90","2016-04-27 08:27:45 AM",305,25,8
"91","2016-04-27 08:27:45 AM",306,14,10
"92","2016-04-27 08:27:45 AM",307,21,7
"93","2016-04-27 08:27:45 AM",308,20,5
"94","2016-04-27 08:27:45 AM",309,31,9
"95","2016-04-27 08:27:45 AM",310,22,13
"96","2016-04-27 08:27:45 AM",311,22,9
"97","2016-04-27 08:27:45 AM",312,0,0
"98","2016-04-27 08:27:45 AM",313,11,11
"99","2016-04-27 08:27:45 AM",315,25,3
"100","2016-04-27 08:27:45 AM",316,37,1
"101","2016-04-27 08:27:45 AM",317,27,0
"102","2016-04-27 08:27:45 AM",319,25,3
"103","2016-04-27 08:27:45 AM",320,36,3
"104","2016-04-27 08:27:45 AM",321,22,5
"105","2016-04-27 08:27:45 AM",322,30,1
"106","2016-04-27 08:27:45 AM",323,9,30
"107","2016-04-27 08:27:45 AM",324,1,49
"108","2016-04-27 08:27:45 AM",325,22,13
"109","2016-04-27 08:27:45 AM",326,22,5
"110","2016-04-27 08:27:45 AM",327,30,8
"111","2016-04-27 08:27:45 AM",328,18,5
"112","2016-04-27 08:27:45 AM",329,16,15
"113","2016-04-27 08:27:45 AM",330,31,8
"114","2016-04-27 08:27:45 AM",331,8,18
"115","2016-04-27 08:27:45 AM",332,18,6
"116","2016-04-27 08:27:45 AM",334,31,0
"117","2016-04-27 08:27:45 AM",335,19,4
"118","2016-04-27 08:27:45 AM",336,23,12
"119","2016-04-27 08:27:45 AM",337,19,18
"120","2016-04-27 08:27:45 AM",339,11,13
"121","2016-04-27 08:27:45 AM",340,10,14
"122","2016-04-27 08:27:45 AM",341,3,15
"123","2016-04-27 08:27:45 AM",342,8,19
"124","2016-04-27 08:27:45 AM",343,22,1
"125","2016-04-27 08:27:45 AM",344,21,2
"126","2016-04-27 08:27:45 AM",345,33,2
"127","2016-04-27 08:27:45 AM",346,13,14
"128","2016-04-27 08:27:45 AM",347,23,12
"129","2016-04-27 08:27:45 AM",348,25,17
"130","2016-04-27 08:27:45 AM",349,6,16
"131","2016-04-27 08:27:45 AM",350,24,4
"132","2016-04-27 08:27:45 AM",351,13,21
"133","2016-04-27 08:27:45 AM",352,1,32
"134","2016-04-27 08:27:45 AM",353,22,5
"135","2016-04-27 08:27:45 AM",354,13,10
"136","2016-04-27 08:27:45 AM",355,38,5
"137","2016-04-27 08:27:45 AM",356,5,18
"138","2016-04-27 08:27:45 AM",357,21,6
"139","2016-04-27 08:27:45 AM",358,35,1
"140","2016-04-27 08:27:45 AM",359,16,36
"141","2016-04-27 08:27:45 AM",360,19,17
"142","2016-04-27 08:27:45 AM",361,38,4
"143","2016-04-27 08:27:45 AM",362,55,0
"144","2016-04-27 08:27:45 AM",363,20,28
"145","2016-04-27 08:27:45 AM",364,18,9
"146","2016-04-27 08:27:45 AM",365,23,8
"147","2016-04-27 08:27:45 AM",366,19,13
"148","2016-04-27 08:27:45 AM",367,26,8
"149","2016-04-27 08:27:45 AM",368,31,6
"150","2016-04-27 08:27:45 AM",369,28,6
"151","2016-04-27 08:27:45 AM",372,12,15
"152","2016-04-27 08:27:45 AM",373,10,8
"153","2016-04-27 08:27:45 AM",376,35,4
"154","2016-04-27 08:27:45 AM",377,40,6
"155","2016-04-27 08:27:45 AM",379,42,0
"156","2016-04-27 08:27:45 AM",380,21,18
"157","2016-04-27 08:27:45 AM",382,20,16
"158","2016-04-27 08:27:45 AM",383,39,0
"159","2016-04-27 08:27:45 AM",384,24,4
"160","2016-04-27 08:27:45 AM",385,24,2
"161","2016-04-27 08:27:45 AM",386,30,11
"162","2016-04-27 08:27:45 AM",387,36,3
"163","2016-04-27 08:27:45 AM",388,25,10
"164","2016-04-27 08:27:45 AM",389,26,1
"165","2016-04-27 08:27:45 AM",390,26,5
"166","2016-04-27 08:27:45 AM",391,26,5
"167","2016-04-27 08:27:45 AM",392,4,28
"168","2016-04-27 08:27:45 AM",393,6,25
"169","2016-04-27 08:27:45 AM",394,26,6
"170","2016-04-27 08:27:45 AM",395,27,3
"171","2016-04-27 08:27:45 AM",396,12,13
"172","2016-04-27 08:27:45 AM",397,18,9
"173","2016-04-27 08:27:45 AM",398,6,25
"174","2016-04-27 08:27:45 AM",399,18,9
"175","2016-04-27 08:27:45 AM",400,2,13
"176","2016-04-27 08:27:45 AM",401,0,0
"177","2016-04-27 08:27:45 AM",402,36,6
"178","2016-04-27 08:27:45 AM",403,19,0
"179","2016-04-27 08:27:45 AM",405,22,17
"180","2016-04-27 08:27:45 AM",406,33,0
"181","2016-04-27 08:27:45 AM",407,35,2
"182","2016-04-27 08:27:45 AM",408,10,11
"183","2016-04-27 08:27:45 AM",409,13,6
"184","2016-04-27 08:27:45 AM",410,16,19
"185","2016-04-27 08:27:45 AM",411,4,17
"186","2016-04-27 08:27:45 AM",412,28,1
"187","2016-04-27 08:27:45 AM",414,18,6
"188","2016-04-27 08:27:45 AM",415,34,4
"189","2016-04-27 08:27:45 AM",416,31,0
"190","2016-04-27 08:27:45 AM",417,1,21
"191","2016-04-27 08:27:45 AM",418,18,5
"192","2016-04-27 08:27:45 AM",419,15,8
"193","2016-04-27 08:27:45 AM",420,19,3
"194","2016-04-27 08:27:45 AM",421,16,3
"195","2016-04-27 08:27:45 AM",422,51,4
"196","2016-04-27 08:27:45 AM",423,37,1
"197","2016-04-27 08:27:45 AM",426,14,16
"198","2016-04-27 08:27:45 AM",427,41,6
"199","2016-04-27 08:27:45 AM",428,21,10
"200","2016-04-27 08:27:45 AM",430,23,4
"201","2016-04-27 08:27:45 AM",432,13,18
"202","2016-04-27 08:27:45 AM",433,23,16
"203","2016-04-27 08:27:45 AM",434,23,4
"204","2016-04-27 08:27:45 AM",435,31,16
"205","2016-04-27 08:27:45 AM",436,24,3
"206","2016-04-27 08:27:45 AM",437,10,14
"207","2016-04-27 08:27:45 AM",438,16,11
"208","2016-04-27 08:27:45 AM",439,15,23
"209","2016-04-27 08:27:45 AM",440,3,29
"210","2016-04-27 08:27:45 AM",441,29,6
"211","2016-04-27 08:27:45 AM",442,47,4
"212","2016-04-27 08:27:45 AM",443,20,3
"213","2016-04-27 08:27:45 AM",444,30,22
"214","2016-04-27 08:27:45 AM",445,32,10
"215","2016-04-27 08:27:45 AM",446,36,3
"216","2016-04-27 08:27:45 AM",447,26,3
"217","2016-04-27 08:27:45 AM",448,28,0
"218","2016-04-27 08:27:45 AM",449,30,0
"219","2016-04-27 08:27:45 AM",450,41,18
"220","2016-04-27 08:27:45 AM",453,30,9
"221","2016-04-27 08:27:45 AM",454,33,2
"222","2016-04-27 08:27:45 AM",455,30,7
"223","2016-04-27 08:27:45 AM",456,0,33
"224","2016-04-27 08:27:45 AM",457,31,8
"225","2016-04-27 08:27:45 AM",458,10,21
"226","2016-04-27 08:27:45 AM",459,22,24
"227","2016-04-27 08:27:45 AM",460,22,1
"228","2016-04-27 08:27:45 AM",461,20,19
"229","2016-04-27 08:27:45 AM",462,29,18
"230","2016-04-27 08:27:45 AM",463,10,15
"231","2016-04-27 08:27:45 AM",465,39,0
"232","2016-04-27 08:27:45 AM",466,27,7
"233","2016-04-27 08:27:45 AM",467,22,12
"234","2016-04-27 08:27:45 AM",468,43,15
"235","2016-04-27 08:27:45 AM",469,55,1
"236","2016-04-27 08:27:45 AM",470,17,19
"237","2016-04-27 08:27:45 AM",471,26,5
"238","2016-04-27 08:27:45 AM",472,31,10
"239","2016-04-27 08:27:45 AM",473,24,13
"240","2016-04-27 08:27:45 AM",474,38,9
"241","2016-04-27 08:27:45 AM",475,28,9
"242","2016-04-27 08:27:45 AM",476,46,0
"243","2016-04-27 08:27:45 AM",477,59,0
"244","2016-04-27 08:27:45 AM",478,27,2
"245","2016-04-27 08:27:45 AM",479,23,3
"246","2016-04-27 08:27:45 AM",480,11,15
"247","2016-04-27 08:27:45 AM",481,22,3
"248","2016-04-27 08:27:45 AM",482,32,6
"249","2016-04-27 08:27:45 AM",483,9,25
"250","2016-04-27 08:27:45 AM",484,10,30
"251","2016-04-27 08:27:45 AM",485,34,1
"252","2016-04-27 08:27:45 AM",486,36,3
"253","2016-04-27 08:27:45 AM",487,33,3
"254","2016-04-27 08:27:45 AM",488,40,0
"255","2016-04-27 08:27:45 AM",490,59,0
"256","2016-04-27 08:27:45 AM",491,31,22
"257","2016-04-27 08:27:45 AM",492,43,1
"258","2016-04-27 08:27:45 AM",493,12,21
"259","2016-04-27 08:27:45 AM",494,34,1
"260","2016-04-27 08:27:45 AM",495,21,4
"261","2016-04-27 08:27:45 AM",496,44,3
"262","2016-04-27 08:27:45 AM",497,29,30
"263","2016-04-27 08:27:45 AM",498,27,2
"264","2016-04-27 08:27:45 AM",499,31,5
"265","2016-04-27 08:27:45 AM",500,10,29
"266","2016-04-27 08:27:45 AM",501,39,1
"267","2016-04-27 08:27:45 AM",502,11,19
"268","2016-04-27 08:27:45 AM",503,8,21
"269","2016-04-27 08:27:45 AM",504,18,26
"270","2016-04-27 08:27:45 AM",505,35,1
"271","2016-04-27 08:27:45 AM",507,2,45
"272","2016-04-27 08:27:45 AM",508,13,10
"273","2016-04-27 08:27:45 AM",509,23,13
"274","2016-04-27 08:27:45 AM",510,49,0
"275","2016-04-27 08:27:45 AM",511,9,23
"276","2016-04-27 08:27:45 AM",513,9,18
"277","2016-04-27 08:27:45 AM",514,9,44
"278","2016-04-27 08:27:45 AM",515,33,1
"279","2016-04-27 08:27:45 AM",516,23,4
"280","2016-04-27 08:27:45 AM",517,55,0
"281","2016-04-27 08:27:45 AM",518,37,0
"282","2016-04-27 08:27:45 AM",519,56,1
"283","2016-04-27 08:27:45 AM",520,35,0
