"","time","station_id","availableDocks","availableBikes"
"1","2016-04-27 08:32:44 AM",72,31,8
"2","2016-04-27 08:32:44 AM",79,17,15
"3","2016-04-27 08:32:44 AM",82,22,3
"4","2016-04-27 08:32:44 AM",83,49,12
"5","2016-04-27 08:32:44 AM",116,35,3
"6","2016-04-27 08:32:44 AM",119,8,11
"7","2016-04-27 08:32:44 AM",120,18,0
"8","2016-04-27 08:32:44 AM",127,30,1
"9","2016-04-27 08:32:44 AM",128,16,14
"10","2016-04-27 08:32:44 AM",137,12,34
"11","2016-04-27 08:32:44 AM",143,10,14
"12","2016-04-27 08:32:44 AM",144,16,3
"13","2016-04-27 08:32:44 AM",146,38,0
"14","2016-04-27 08:32:44 AM",147,18,14
"15","2016-04-27 08:32:44 AM",150,20,8
"16","2016-04-27 08:32:44 AM",151,30,2
"17","2016-04-27 08:32:44 AM",152,25,4
"18","2016-04-27 08:32:44 AM",153,52,3
"19","2016-04-27 08:32:44 AM",157,17,6
"20","2016-04-27 08:32:44 AM",160,26,0
"21","2016-04-27 08:32:44 AM",161,32,3
"22","2016-04-27 08:32:44 AM",164,39,6
"23","2016-04-27 08:32:44 AM",167,32,12
"24","2016-04-27 08:32:44 AM",168,32,15
"25","2016-04-27 08:32:44 AM",173,15,34
"26","2016-04-27 08:32:44 AM",174,2,27
"27","2016-04-27 08:32:44 AM",195,29,16
"28","2016-04-27 08:32:44 AM",212,13,12
"29","2016-04-27 08:32:44 AM",216,18,5
"30","2016-04-27 08:32:44 AM",217,19,20
"31","2016-04-27 08:32:44 AM",223,20,12
"32","2016-04-27 08:32:44 AM",224,24,6
"33","2016-04-27 08:32:44 AM",225,26,11
"34","2016-04-27 08:32:44 AM",228,19,35
"35","2016-04-27 08:32:44 AM",229,11,11
"36","2016-04-27 08:32:44 AM",232,21,2
"37","2016-04-27 08:32:44 AM",233,35,3
"38","2016-04-27 08:32:44 AM",236,15,24
"39","2016-04-27 08:32:44 AM",237,24,15
"40","2016-04-27 08:32:44 AM",238,23,5
"41","2016-04-27 08:32:44 AM",239,11,19
"42","2016-04-27 08:32:44 AM",241,17,6
"43","2016-04-27 08:32:44 AM",242,8,13
"44","2016-04-27 08:32:44 AM",243,21,8
"45","2016-04-27 08:32:44 AM",244,16,13
"46","2016-04-27 08:32:44 AM",245,17,6
"47","2016-04-27 08:32:44 AM",247,19,1
"48","2016-04-27 08:32:44 AM",248,18,5
"49","2016-04-27 08:32:44 AM",249,20,6
"50","2016-04-27 08:32:44 AM",250,25,15
"51","2016-04-27 08:32:44 AM",251,26,1
"52","2016-04-27 08:32:44 AM",252,21,12
"53","2016-04-27 08:32:44 AM",253,48,6
"54","2016-04-27 08:32:44 AM",254,22,9
"55","2016-04-27 08:32:44 AM",257,26,13
"56","2016-04-27 08:32:44 AM",258,23,0
"57","2016-04-27 08:32:44 AM",259,15,24
"58","2016-04-27 08:32:44 AM",260,19,16
"59","2016-04-27 08:32:44 AM",261,26,1
"60","2016-04-27 08:32:44 AM",262,24,0
"61","2016-04-27 08:32:44 AM",263,31,0
"62","2016-04-27 08:32:44 AM",264,11,13
"63","2016-04-27 08:32:44 AM",265,16,17
"64","2016-04-27 08:32:44 AM",266,8,16
"65","2016-04-27 08:32:44 AM",267,57,0
"66","2016-04-27 08:32:44 AM",268,0,0
"67","2016-04-27 08:32:44 AM",270,11,12
"68","2016-04-27 08:32:44 AM",274,18,13
"69","2016-04-27 08:32:44 AM",275,13,6
"70","2016-04-27 08:32:44 AM",276,20,5
"71","2016-04-27 08:32:44 AM",278,9,10
"72","2016-04-27 08:32:44 AM",279,26,10
"73","2016-04-27 08:32:44 AM",280,23,8
"74","2016-04-27 08:32:44 AM",281,23,31
"75","2016-04-27 08:32:44 AM",282,19,8
"76","2016-04-27 08:32:44 AM",284,8,34
"77","2016-04-27 08:32:44 AM",285,13,33
"78","2016-04-27 08:32:44 AM",289,15,4
"79","2016-04-27 08:32:44 AM",291,13,4
"80","2016-04-27 08:32:44 AM",293,21,32
"81","2016-04-27 08:32:44 AM",295,16,5
"82","2016-04-27 08:32:44 AM",296,29,3
"83","2016-04-27 08:32:44 AM",297,20,7
"84","2016-04-27 08:32:44 AM",298,16,19
"85","2016-04-27 08:32:44 AM",300,34,21
"86","2016-04-27 08:32:44 AM",301,32,5
"87","2016-04-27 08:32:44 AM",302,11,12
"88","2016-04-27 08:32:44 AM",303,17,14
"89","2016-04-27 08:32:44 AM",304,29,7
"90","2016-04-27 08:32:44 AM",305,23,10
"91","2016-04-27 08:32:44 AM",306,14,10
"92","2016-04-27 08:32:44 AM",307,23,5
"93","2016-04-27 08:32:44 AM",308,21,4
"94","2016-04-27 08:32:44 AM",309,30,10
"95","2016-04-27 08:32:44 AM",310,24,11
"96","2016-04-27 08:32:44 AM",311,20,11
"97","2016-04-27 08:32:44 AM",312,0,0
"98","2016-04-27 08:32:44 AM",313,11,11
"99","2016-04-27 08:32:44 AM",315,25,3
"100","2016-04-27 08:32:44 AM",316,35,3
"101","2016-04-27 08:32:44 AM",317,27,0
"102","2016-04-27 08:32:44 AM",319,25,3
"103","2016-04-27 08:32:44 AM",320,37,2
"104","2016-04-27 08:32:44 AM",321,23,4
"105","2016-04-27 08:32:44 AM",322,30,1
"106","2016-04-27 08:32:44 AM",323,8,31
"107","2016-04-27 08:32:44 AM",324,1,49
"108","2016-04-27 08:32:44 AM",325,24,11
"109","2016-04-27 08:32:44 AM",326,21,6
"110","2016-04-27 08:32:44 AM",327,32,6
"111","2016-04-27 08:32:44 AM",328,17,6
"112","2016-04-27 08:32:44 AM",329,12,19
"113","2016-04-27 08:32:44 AM",330,28,11
"114","2016-04-27 08:32:44 AM",331,9,17
"115","2016-04-27 08:32:44 AM",332,18,6
"116","2016-04-27 08:32:44 AM",334,31,0
"117","2016-04-27 08:32:44 AM",335,19,4
"118","2016-04-27 08:32:44 AM",336,23,12
"119","2016-04-27 08:32:44 AM",337,24,13
"120","2016-04-27 08:32:44 AM",339,12,12
"121","2016-04-27 08:32:44 AM",340,10,14
"122","2016-04-27 08:32:44 AM",341,3,15
"123","2016-04-27 08:32:44 AM",342,8,19
"124","2016-04-27 08:32:44 AM",343,22,1
"125","2016-04-27 08:32:44 AM",344,22,1
"126","2016-04-27 08:32:44 AM",345,34,1
"127","2016-04-27 08:32:44 AM",346,13,14
"128","2016-04-27 08:32:44 AM",347,24,11
"129","2016-04-27 08:32:44 AM",348,24,18
"130","2016-04-27 08:32:44 AM",349,6,16
"131","2016-04-27 08:32:44 AM",350,25,3
"132","2016-04-27 08:32:44 AM",351,13,21
"133","2016-04-27 08:32:44 AM",352,6,27
"134","2016-04-27 08:32:44 AM",353,23,4
"135","2016-04-27 08:32:44 AM",354,13,10
"136","2016-04-27 08:32:44 AM",355,38,5
"137","2016-04-27 08:32:44 AM",356,5,18
"138","2016-04-27 08:32:44 AM",357,21,6
"139","2016-04-27 08:32:44 AM",358,36,0
"140","2016-04-27 08:32:44 AM",359,19,33
"141","2016-04-27 08:32:44 AM",360,21,15
"142","2016-04-27 08:32:44 AM",361,41,1
"143","2016-04-27 08:32:44 AM",362,54,1
"144","2016-04-27 08:32:44 AM",363,21,27
"145","2016-04-27 08:32:44 AM",364,17,10
"146","2016-04-27 08:32:44 AM",365,23,8
"147","2016-04-27 08:32:44 AM",366,21,11
"148","2016-04-27 08:32:44 AM",367,24,10
"149","2016-04-27 08:32:44 AM",368,32,5
"150","2016-04-27 08:32:44 AM",369,29,5
"151","2016-04-27 08:32:44 AM",372,12,15
"152","2016-04-27 08:32:44 AM",373,10,8
"153","2016-04-27 08:32:44 AM",376,34,5
"154","2016-04-27 08:32:44 AM",377,39,7
"155","2016-04-27 08:32:44 AM",379,42,0
"156","2016-04-27 08:32:44 AM",380,23,16
"157","2016-04-27 08:32:44 AM",382,21,15
"158","2016-04-27 08:32:44 AM",383,38,1
"159","2016-04-27 08:32:44 AM",384,24,4
"160","2016-04-27 08:32:44 AM",385,24,2
"161","2016-04-27 08:32:44 AM",386,27,14
"162","2016-04-27 08:32:44 AM",387,36,3
"163","2016-04-27 08:32:44 AM",388,25,10
"164","2016-04-27 08:32:44 AM",389,26,1
"165","2016-04-27 08:32:44 AM",390,24,7
"166","2016-04-27 08:32:44 AM",391,27,4
"167","2016-04-27 08:32:44 AM",392,4,28
"168","2016-04-27 08:32:44 AM",393,6,25
"169","2016-04-27 08:32:44 AM",394,30,2
"170","2016-04-27 08:32:44 AM",395,28,2
"171","2016-04-27 08:32:44 AM",396,12,13
"172","2016-04-27 08:32:44 AM",397,18,9
"173","2016-04-27 08:32:44 AM",398,6,25
"174","2016-04-27 08:32:44 AM",399,19,8
"175","2016-04-27 08:32:44 AM",400,2,13
"176","2016-04-27 08:32:44 AM",401,0,0
